date,ticker,actual,predicted,prob_up
2023-06-22,WMT,1,1,0.8483347
2023-06-22,XOM,0,1,0.6339115
2023-06-23,AAPL,0,1,0.87426084
2023-06-23,AMZN,0,1,0.5982996
2023-06-23,BA,0,1,0.7772431
2023-06-23,BAC,0,0,0.34326407
2023-06-23,CAT,0,1,0.6214402
2023-06-23,CVX,0,0,0.3996486
2023-06-23,GOOGL,0,1,0.80761987
2023-06-23,GS,0,1,0.7678763
2023-06-23,JNJ,0,1,0.72509813
2023-06-23,JPM,0,0,0.2165328
2023-06-23,KO,0,1,0.923091
2023-06-23,META,1,1,0.7806655
2023-06-23,MSFT,0,1,0.8924412
2023-06-23,NVDA,0,1,0.92024356
2023-06-23,PFE,0,1,0.64495176
2023-06-23,TSLA,0,1,0.9521722
2023-06-23,UNH,0,1,0.69515634
2023-06-23,WMT,0,1,0.8604001
2023-06-23,XOM,0,1,0.5861823
2023-06-26,AAPL,0,1,0.80104697
2023-06-26,AMZN,0,0,0.19246265
2023-06-26,BA,1,1,0.76438886
2023-06-26,BAC,1,1,0.5635501
2023-06-26,CAT,1,0,0.49408856
2023-06-26,CVX,1,0,0.33615774
2023-06-26,GOOGL,0,1,0.51645213
2023-06-26,GS,0,1,0.7054421
2023-06-26,JNJ,0,1,0.5281047
2023-06-26,JPM,1,1,0.7469886
2023-06-26,KO,1,1,0.51551825
2023-06-26,META,0,0,0.10315822
2023-06-26,MSFT,0,0,0.41131216
2023-06-26,NVDA,0,1,0.7539053
2023-06-26,PFE,0,1,0.6697164
2023-06-26,TSLA,0,1,0.78934824
2023-06-26,UNH,1,1,0.5664687
2023-06-26,WMT,0,1,0.721866
2023-06-26,XOM,1,0,0.189899
2023-06-27,AAPL,1,1,0.8282635
2023-06-27,AMZN,1,1,0.83592904
2023-06-27,BA,1,1,0.7232429
2023-06-27,BAC,1,0,0.3444832
2023-06-27,CAT,1,1,0.9756604
2023-06-27,CVX,0,1,0.91782695
2023-06-27,GOOGL,0,1,0.57786155
2023-06-27,GS,1,1,0.89100546
2023-06-27,JNJ,0,1,0.73884094
2023-06-27,JPM,1,1,0.5539297
2023-06-27,KO,0,1,0.7330073
2023-06-27,META,1,1,0.62724066
2023-06-27,MSFT,1,1,0.7028099
2023-06-27,NVDA,1,1,0.86290175
2023-06-27,PFE,0,1,0.691073
2023-06-27,TSLA,1,1,0.8674977
2023-06-27,UNH,1,1,0.7836859
2023-06-27,WMT,0,1,0.6620773
2023-06-27,XOM,1,1,0.72559357
2023-06-28,AAPL,1,1,0.8164629
2023-06-28,AMZN,0,1,0.84793216
2023-06-28,BA,1,0,0.41741276
2023-06-28,BAC,0,0,0.32157356
2023-06-28,CAT,1,1,0.8626332
2023-06-28,CVX,1,0,0.25045595
2023-06-28,GOOGL,1,0,0.33832514
2023-06-28,GS,1,1,0.80637145
2023-06-28,JNJ,0,1,0.7418878
2023-06-28,JPM,0,0,0.3743019
2023-06-28,KO,0,1,0.847518
2023-06-28,META,0,1,0.7841656
2023-06-28,MSFT,1,1,0.7713478
2023-06-28,NVDA,0,1,0.82923347
2023-06-28,PFE,0,1,0.6612085
2023-06-28,TSLA,1,1,0.92101395
2023-06-28,UNH,0,1,0.70286316
2023-06-28,WMT,1,1,0.51812166
2023-06-28,XOM,1,0,0.352865
2023-06-29,AAPL,1,1,0.581801
2023-06-29,AMZN,0,1,0.7714189
2023-06-29,BA,1,0,0.35924327
2023-06-29,BAC,1,0,0.14165397
2023-06-29,CAT,1,1,0.5123783
2023-06-29,CVX,1,1,0.7441525
2023-06-29,GOOGL,0,1,0.61747646
2023-06-29,GS,1,1,0.68396056
2023-06-29,JNJ,1,0,0.43571427
2023-06-29,JPM,1,0,0.2716226
2023-06-29,KO,0,0,0.28309688
2023-06-29,META,0,0,0.30101866
2023-06-29,MSFT,0,1,0.7711126
2023-06-29,NVDA,0,0,0.26510602
2023-06-29,PFE,0,0,0.25059423
2023-06-29,TSLA,1,1,0.6375328
2023-06-29,UNH,1,1,0.80653447
2023-06-29,WMT,0,1,0.7607677
2023-06-29,XOM,1,1,0.7752095
2023-06-30,AAPL,1,1,0.7604159
2023-06-30,AMZN,1,1,0.9099181
2023-06-30,BA,0,1,0.8992048
2023-06-30,BAC,1,0,0.25388116
2023-06-30,CAT,1,1,0.8464572
2023-06-30,CVX,1,1,0.5306753
2023-06-30,GOOGL,1,1,0.80927336
2023-06-30,GS,0,0,0.19025312
2023-06-30,JNJ,1,0,0.27783343
2023-06-30,JPM,1,0,0.13825071
2023-06-30,KO,1,1,0.74472517
2023-06-30,META,1,1,0.6595792
2023-06-30,MSFT,1,1,0.9037822
2023-06-30,NVDA,1,1,0.74732286
2023-06-30,PFE,1,0,0.4301785
2023-06-30,TSLA,1,1,0.8354582
2023-06-30,UNH,1,0,0.38414985
2023-06-30,WMT,1,1,0.8081262
2023-06-30,XOM,1,0,0.28876263
2023-07-03,AAPL,0,0,0.3063372
2023-07-03,AMZN,0,1,0.65831065
2023-07-03,BA,0,1,0.84411645
2023-07-03,BAC,1,0,0.35014367
2023-07-03,CAT,1,1,0.64029753
2023-07-03,CVX,0,1,0.57060415
2023-07-03,GOOGL,1,1,0.767152
2023-07-03,GS,1,0,0.36654267
2023-07-03,JNJ,0,1,0.6837991
2023-07-03,JPM,1,0,0.37258017
2023-07-03,KO,1,1,0.93661773
2023-07-03,META,0,1,0.72382385
2023-07-03,MSFT,0,1,0.61172885
2023-07-03,NVDA,1,0,0.44988096
2023-07-03,PFE,0,0,0.29514444
2023-07-03,TSLA,1,1,0.71798134
2023-07-03,UNH,0,0,0.46279684
2023-07-03,WMT,1,1,0.8249728
2023-07-03,XOM,1,1,0.7788281
2023-07-05,AAPL,0,0,0.30960545
2023-07-05,AMZN,1,1,0.7230712
2023-07-05,BA,1,1,0.77826065
2023-07-05,BAC,0,1,0.8492672
2023-07-05,CAT,0,1,0.504846
2023-07-05,CVX,0,1,0.9677192
2023-07-05,GOOGL,1,1,0.67774016
2023-07-05,GS,0,0,0.36905122
2023-07-05,JNJ,0,1,0.5611449
2023-07-05,JPM,0,0,0.10486771
2023-07-05,KO,1,1,0.5321164
2023-07-05,META,1,1,0.63505065
2023-07-05,MSFT,1,1,0.5141783
2023-07-05,NVDA,0,1,0.64853156
2023-07-05,PFE,0,0,0.33511943
2023-07-05,TSLA,1,1,0.8999614
2023-07-05,UNH,0,1,0.6614633
2023-07-05,WMT,0,1,0.57478166
2023-07-05,XOM,0,1,0.7485145
2023-07-06,AAPL,1,1,0.90872306
2023-07-06,AMZN,0,1,0.7482586
2023-07-06,BA,0,1,0.5978738
2023-07-06,BAC,0,1,0.72392654
2023-07-06,CAT,0,0,0.43378818
2023-07-06,CVX,0,0,0.31609368
2023-07-06,GOOGL,0,1,0.9805753
2023-07-06,GS,0,0,0.37700307
2023-07-06,JNJ,0,1,0.7335373
2023-07-06,JPM,0,0,0.17631663
2023-07-06,KO,0,1,0.8143016
2023-07-06,META,0,1,0.6696176
2023-07-06,MSFT,1,0,0.23985423
2023-07-06,NVDA,0,0,0.41754925
2023-07-06,PFE,0,1,0.683573
2023-07-06,TSLA,0,1,0.6776469
2023-07-06,UNH,0,0,0.48219308
2023-07-06,WMT,0,1,0.70483005
2023-07-06,XOM,0,1,0.6807609
2023-07-07,AAPL,0,1,0.7306909
2023-07-07,AMZN,1,1,0.7261794
2023-07-07,BA,0,1,0.65339535
2023-07-07,BAC,1,0,0.4603989
2023-07-07,CAT,1,0,0.35841045
2023-07-07,CVX,1,0,0.2785432
2023-07-07,GOOGL,0,0,0.4656011
2023-07-07,GS,1,0,0.15840597
2023-07-07,JNJ,0,1,0.6122871
2023-07-07,JPM,1,1,0.6892615
2023-07-07,KO,0,0,0.22194147
2023-07-07,META,0,0,0.48234087
2023-07-07,MSFT,0,1,0.8859141
2023-07-07,NVDA,1,0,0.28632897
2023-07-07,PFE,0,1,0.8275511
2023-07-07,TSLA,0,0,0.49329048
2023-07-07,UNH,0,1,0.65719664
2023-07-07,WMT,0,0,0.4500557
2023-07-07,XOM,1,1,0.6354579
2023-07-10,AAPL,0,1,0.8647069
2023-07-10,AMZN,0,1,0.7342149
2023-07-10,BA,1,1,0.73068315
2023-07-10,BAC,1,1,0.72631896
2023-07-10,CAT,1,1,0.5567077
2023-07-10,CVX,1,1,0.5336596
2023-07-10,GOOGL,0,1,0.83149976
2023-07-10,GS,1,1,0.88087815
2023-07-10,JNJ,1,0,0.38667867
2023-07-10,JPM,1,1,0.7946299
2023-07-10,KO,0,1,0.59441566
2023-07-10,META,1,1,0.7819578
2023-07-10,MSFT,0,1,0.5383927
2023-07-10,NVDA,0,1,0.7788531
2023-07-10,PFE,1,1,0.7012575
2023-07-10,TSLA,0,1,0.658082
2023-07-10,UNH,1,1,0.8994725
2023-07-10,WMT,1,0,0.35250655
2023-07-10,XOM,1,1,0.926353
2023-07-11,AAPL,0,1,0.93326235
2023-07-11,AMZN,1,1,0.85499114
2023-07-11,BA,1,1,0.5940188
2023-07-11,BAC,1,1,0.7461001
2023-07-11,CAT,1,0,0.4880125
2023-07-11,CVX,1,1,0.6274762
2023-07-11,GOOGL,1,1,0.5967393
2023-07-11,GS,1,0,0.3720152
2023-07-11,JNJ,0,0,0.4986249
2023-07-11,JPM,1,1,0.5817071
2023-07-11,KO,1,0,0.37890553
2023-07-11,META,1,0,0.3678468
2023-07-11,MSFT,1,1,0.74237895
2023-07-11,NVDA,1,1,0.6113689
2023-07-11,PFE,1,1,0.74413955
2023-07-11,TSLA,1,1,0.86362505
2023-07-11,UNH,0,1,0.66511166
2023-07-11,WMT,0,1,0.5848383
2023-07-11,XOM,1,1,0.94123244
2023-07-12,AAPL,1,1,0.96188533
2023-07-12,AMZN,1,1,0.5816474
2023-07-12,BA,0,1,0.7628202
2023-07-12,BAC,1,1,0.9305271
2023-07-12,CAT,1,1,0.8029397
2023-07-12,CVX,1,0,0.49711773
2023-07-12,GOOGL,1,1,0.71969086
2023-07-12,GS,1,1,0.5213055
2023-07-12,JNJ,0,1,0.7540653
2023-07-12,JPM,1,1,0.9046684
2023-07-12,KO,1,1,0.8564136
2023-07-12,META,1,1,0.7158181
2023-07-12,MSFT,1,0,0.3558457
2023-07-12,NVDA,1,0,0.34158334
2023-07-12,PFE,0,1,0.68636507
2023-07-12,TSLA,1,1,0.8757003
2023-07-12,UNH,0,1,0.5860583
2023-07-12,WMT,1,1,0.5626976
2023-07-12,XOM,1,1,0.7432335
2023-07-13,AAPL,1,0,0.42609668
2023-07-13,AMZN,1,1,0.59667236
2023-07-13,BA,0,0,0.385602
2023-07-13,BAC,1,1,0.86082155
2023-07-13,CAT,1,0,0.45880434
2023-07-13,CVX,0,1,0.8446036
2023-07-13,GOOGL,1,1,0.5131557
2023-07-13,GS,1,1,0.5316526
2023-07-13,JNJ,1,1,0.7668665
2023-07-13,JPM,1,0,0.26327115
2023-07-13,KO,1,1,0.5790637
2023-07-13,META,1,1,0.66100985
2023-07-13,MSFT,1,0,0.12410523
2023-07-13,NVDA,1,1,0.5169973
2023-07-13,PFE,1,1,0.69763243
2023-07-13,TSLA,1,1,0.9712288
2023-07-13,UNH,0,1,0.9445771
2023-07-13,WMT,0,1,0.5982547
2023-07-13,XOM,0,1,0.7556069
2023-07-14,AAPL,1,1,0.8320448
2023-07-14,AMZN,1,1,0.7450446
2023-07-14,BA,0,1,0.5233607
2023-07-14,BAC,0,1,0.9146344
2023-07-14,CAT,0,0,0.33353594
2023-07-14,CVX,0,0,0.42159903
2023-07-14,GOOGL,1,1,0.58479655
2023-07-14,GS,0,1,0.65741104
2023-07-14,JNJ,1,1,0.6700633
2023-07-14,JPM,1,1,0.55363697
2023-07-14,KO,1,0,0.4486949
2023-07-14,META,0,0,0.23685831
2023-07-14,MSFT,1,1,0.5752289
2023-07-14,NVDA,0,1,0.68064547
2023-07-14,PFE,1,1,0.7657005
2023-07-14,TSLA,1,1,0.7622816
2023-07-14,UNH,1,1,0.6307861
2023-07-14,WMT,1,0,0.4796741
2023-07-14,XOM,0,1,0.8955041
2023-07-17,AAPL,1,1,0.6304796
2023-07-17,AMZN,0,1,0.5343522
2023-07-17,BA,0,0,0.21772482
2023-07-17,BAC,1,1,0.717291
2023-07-17,CAT,1,0,0.07412651
2023-07-17,CVX,0,0,0.27204394
2023-07-17,GOOGL,0,0,0.3699615
2023-07-17,GS,1,0,0.36487806
2023-07-17,JNJ,0,0,0.15714277
2023-07-17,JPM,1,0,0.24466638
2023-07-17,KO,0,0,0.38145515
2023-07-17,META,1,0,0.46611935
2023-07-17,MSFT,1,1,0.7312387
2023-07-17,NVDA,1,1,0.5758886
2023-07-17,PFE,0,0,0.4149595
2023-07-17,TSLA,1,1,0.75653946
2023-07-17,UNH,1,0,0.24576671
2023-07-17,WMT,1,1,0.5147234
2023-07-17,XOM,1,1,0.68196
2023-07-18,AAPL,0,0,0.36475152
2023-07-18,AMZN,0,1,0.5584091
2023-07-18,BA,0,0,0.31632647
2023-07-18,BAC,1,1,0.73217064
2023-07-18,CAT,1,0,0.48302165
2023-07-18,CVX,1,0,0.4503495
2023-07-18,GOOGL,0,0,0.26770386
2023-07-18,GS,1,1,0.5651732
2023-07-18,JNJ,0,1,0.91154104
2023-07-18,JPM,1,0,0.3966923
2023-07-18,KO,0,1,0.5250818
2023-07-18,META,1,0,0.47669658
2023-07-18,MSFT,1,0,0.3394649
2023-07-18,NVDA,1,1,0.8546867
2023-07-18,PFE,1,1,0.65233153
2023-07-18,TSLA,1,1,0.93493
2023-07-18,UNH,1,0,0.2838093
2023-07-18,WMT,0,1,0.7315351
2023-07-18,XOM,0,1,0.66077316
2023-07-19,AAPL,1,1,0.62964815
2023-07-19,AMZN,1,1,0.7724869
2023-07-19,BA,0,1,0.5565131
2023-07-19,BAC,1,1,0.6364551
2023-07-19,CAT,1,1,0.88023573
2023-07-19,CVX,1,1,0.6940764
2023-07-19,GOOGL,0,0,0.20892476
2023-07-19,GS,1,1,0.51175064
2023-07-19,JNJ,0,0,0.32509184
2023-07-19,JPM,1,0,0.37215674
2023-07-19,KO,1,1,0.546646
2023-07-19,META,1,1,0.59370446
2023-07-19,MSFT,0,0,0.118500814
2023-07-19,NVDA,0,0,0.49673003
2023-07-19,PFE,1,0,0.32175004
2023-07-19,TSLA,0,1,0.55738676
2023-07-19,UNH,1,1,0.64874375
2023-07-19,WMT,1,1,0.7675068
2023-07-19,XOM,1,1,0.9364189
2023-07-20,AAPL,0,1,0.7177615
2023-07-20,AMZN,0,1,0.8889132
2023-07-20,BA,1,1,0.7899221
2023-07-20,BAC,1,0,0.16211045
2023-07-20,CAT,0,1,0.6434696
2023-07-20,CVX,1,1,0.824289
2023-07-20,GOOGL,0,1,0.7649844
2023-07-20,GS,1,0,0.10830234
2023-07-20,JNJ,1,1,0.8145653
2023-07-20,JPM,1,1,0.50122666
2023-07-20,KO,1,1,0.5910012
2023-07-20,META,0,1,0.83171165
2023-07-20,MSFT,0,0,0.2573652
2023-07-20,NVDA,0,1,0.59723455
2023-07-20,PFE,1,0,0.2333271
2023-07-20,TSLA,0,1,0.75260866
2023-07-20,UNH,1,1,0.5271574
2023-07-20,WMT,1,1,0.7647774
2023-07-20,XOM,1,1,0.6545347
2023-07-21,AAPL,0,0,0.37648472
2023-07-21,AMZN,1,1,0.92527217
2023-07-21,BA,0,1,0.5995067
2023-07-21,BAC,1,0,0.09274506
2023-07-21,CAT,0,1,0.521382
2023-07-21,CVX,1,1,0.8913556
2023-07-21,GOOGL,1,1,0.9371203
2023-07-21,GS,1,0,0.13790132
2023-07-21,JNJ,1,0,0.35629523
2023-07-21,JPM,0,1,0.7966667
2023-07-21,KO,1,1,0.90294796
2023-07-21,META,0,0,0.17934525
2023-07-21,MSFT,0,1,0.5001743
2023-07-21,NVDA,0,0,0.22185782
2023-07-21,PFE,1,1,0.801452
2023-07-21,TSLA,0,0,0.23466736
2023-07-21,UNH,1,0,0.43441117
2023-07-21,WMT,1,1,0.8214423
2023-07-21,XOM,1,1,0.943961
2023-07-24,AAPL,1,1,0.56918454
2023-07-24,AMZN,0,1,0.6394796
2023-07-24,BA,1,1,0.5147094
2023-07-24,BAC,1,1,0.5614488
2023-07-24,CAT,1,0,0.31373233
2023-07-24,CVX,1,1,0.62682664
2023-07-24,GOOGL,1,1,0.97156477
2023-07-24,GS,1,1,0.60677576
2023-07-24,JNJ,1,1,0.6960955
2023-07-24,JPM,1,0,0.3745957
2023-07-24,KO,1,1,0.78747314
2023-07-24,META,0,1,0.92510927
2023-07-24,MSFT,1,1,0.7392082
2023-07-24,NVDA,1,1,0.89091074
2023-07-24,PFE,1,1,0.72005266
2023-07-24,TSLA,1,1,0.9233515
2023-07-24,UNH,1,1,0.67594934
2023-07-24,WMT,1,1,0.6061333
2023-07-24,XOM,1,1,0.8199008
2023-07-25,AAPL,1,1,0.84821606
2023-07-25,AMZN,1,1,0.9739959
2023-07-25,BA,0,1,0.68135905
2023-07-25,BAC,0,1,0.5459324
2023-07-25,CAT,1,1,0.8016168
2023-07-25,CVX,1,0,0.26070222
2023-07-25,GOOGL,1,1,0.84755766
2023-07-25,GS,0,1,0.883357
2023-07-25,JNJ,1,0,0.3206004
2023-07-25,JPM,0,1,0.7017125
2023-07-25,KO,0,0,0.34402204
2023-07-25,META,1,1,0.9593944
2023-07-25,MSFT,1,1,0.9775594
2023-07-25,NVDA,1,1,0.83662826
2023-07-25,PFE,0,0,0.3511072
2023-07-25,TSLA,0,1,0.6094085
2023-07-25,UNH,1,1,0.97190404
2023-07-25,WMT,0,0,0.35028344
2023-07-25,XOM,1,1,0.64723706
2023-07-26,AAPL,1,1,0.8717359
2023-07-26,AMZN,0,1,0.8960147
2023-07-26,BA,1,1,0.6770447
2023-07-26,BAC,1,0,0.47670552
2023-07-26,CAT,0,1,0.7252805
2023-07-26,CVX,0,1,0.90399003
2023-07-26,GOOGL,1,1,0.87592137
2023-07-26,GS,1,1,0.8000235
2023-07-26,JNJ,1,1,0.53946954
2023-07-26,JPM,1,1,0.71638554
2023-07-26,KO,1,1,0.67179567
2023-07-26,META,1,1,0.9842166
2023-07-26,MSFT,0,1,0.88064855
2023-07-26,NVDA,0,1,0.88400406
2023-07-26,PFE,1,1,0.6637476
2023-07-26,TSLA,0,1,0.75634134
2023-07-26,UNH,0,1,0.9473872
2023-07-26,WMT,1,1,0.80762535
2023-07-26,XOM,0,0,0.41122174
2023-07-27,AAPL,0,0,0.26176527
2023-07-27,AMZN,1,0,0.07000256
2023-07-27,BA,1,1,0.7254973
2023-07-27,BAC,0,0,0.46157688
2023-07-27,CAT,0,0,0.34085461
2023-07-27,CVX,0,0,0.2175488
2023-07-27,GOOGL,1,1,0.5377931
2023-07-27,GS,0,0,0.4294593
2023-07-27,JNJ,1,1,0.6999492
2023-07-27,JPM,0,0,0.4469466
2023-07-27,KO,0,0,0.37621358
2023-07-27,META,1,0,0.044634182
2023-07-27,MSFT,0,0,0.07514182
2023-07-27,NVDA,1,0,0.16314767
2023-07-27,PFE,0,0,0.22813903
2023-07-27,TSLA,0,0,0.09522565
2023-07-27,UNH,0,0,0.09555874
2023-07-27,WMT,0,1,0.8945696
2023-07-27,XOM,1,1,0.77897954
2023-07-28,AAPL,1,1,0.6670468
2023-07-28,AMZN,1,1,0.7170984
2023-07-28,BA,1,0,0.28115845
2023-07-28,BAC,0,0,0.34157705
2023-07-28,CAT,1,0,0.3871034
2023-07-28,CVX,0,1,0.5204867
2023-07-28,GOOGL,1,0,0.18077934
2023-07-28,GS,0,1,0.55955225
2023-07-28,JNJ,1,1,0.71678907
2023-07-28,JPM,1,0,0.44040883
2023-07-28,KO,1,1,0.76357025
2023-07-28,META,1,0,0.48526338
2023-07-28,MSFT,1,0,0.2117369
2023-07-28,NVDA,1,1,0.88515896
2023-07-28,PFE,0,0,0.11732581
2023-07-28,TSLA,1,0,0.2161201
2023-07-28,UNH,0,1,0.9028872
2023-07-28,WMT,1,1,0.7962324
2023-07-28,XOM,0,1,0.82545096
2023-07-31,AAPL,1,1,0.955165
2023-07-31,AMZN,1,1,0.54608625
2023-07-31,BA,1,1,0.9699479
2023-07-31,BAC,1,1,0.7864448
2023-07-31,CAT,1,1,0.93625396
2023-07-31,CVX,1,0,0.37493864
2023-07-31,GOOGL,1,1,0.75629586
2023-07-31,GS,1,0,0.49306178
2023-07-31,JNJ,0,1,0.62145597
2023-07-31,JPM,1,1,0.9427043
2023-07-31,KO,0,1,0.5556418
2023-07-31,META,0,1,0.9248534
2023-07-31,MSFT,0,1,0.76537275
2023-07-31,NVDA,0,1,0.8760936
2023-07-31,PFE,0,1,0.52438134
2023-07-31,TSLA,1,1,0.92017806
2023-07-31,UNH,1,0,0.07758878
2023-07-31,WMT,0,1,0.89031965
2023-07-31,XOM,1,1,0.86921644
2023-08-01,AAPL,0,0,0.13666399
2023-08-01,AMZN,0,1,0.9718179
2023-08-01,BA,0,1,0.5610679
2023-08-01,BAC,0,1,0.90111774
2023-08-01,CAT,1,1,0.89437026
2023-08-01,CVX,0,1,0.8011096
2023-08-01,GOOGL,0,1,0.6480113
2023-08-01,GS,1,1,0.89469
2023-08-01,JNJ,1,0,0.36939737
2023-08-01,JPM,0,1,0.60229445
2023-08-01,KO,0,1,0.57868415
2023-08-01,META,1,0,0.2563214
2023-08-01,MSFT,1,1,0.94432306
2023-08-01,NVDA,0,1,0.5778119
2023-08-01,PFE,0,0,0.27496535
2023-08-01,TSLA,0,1,0.9097649
2023-08-01,UNH,0,1,0.7717005
2023-08-01,WMT,0,0,0.48316276
2023-08-01,XOM,0,1,0.7443891
2023-08-02,AAPL,0,0,0.43416196
2023-08-02,AMZN,0,1,0.82650334
2023-08-02,BA,0,1,0.75500846
2023-08-02,BAC,0,0,0.37588948
2023-08-02,CAT,0,1,0.8460192
2023-08-02,CVX,0,1,0.73286974
2023-08-02,GOOGL,0,0,0.29610565
2023-08-02,GS,0,1,0.6240302
2023-08-02,JNJ,1,1,0.76844835
2023-08-02,JPM,0,1,0.5784937
2023-08-02,KO,1,1,0.54876626
2023-08-02,META,0,1,0.76972306
2023-08-02,MSFT,0,1,0.81765205
2023-08-02,NVDA,0,0,0.39326137
2023-08-02,PFE,0,1,0.8703349
2023-08-02,TSLA,0,1,0.5205363
2023-08-02,UNH,1,0,0.42887115
2023-08-02,WMT,1,1,0.733667
2023-08-02,XOM,0,0,0.26357177
2023-08-03,AAPL,0,1,0.50596637
2023-08-03,AMZN,1,0,0.37263966
2023-08-03,BA,0,1,0.6385094
2023-08-03,BAC,1,0,0.019052472
2023-08-03,CAT,0,0,0.49450928
2023-08-03,CVX,0,1,0.6584426
2023-08-03,GOOGL,1,0,0.2744324
2023-08-03,GS,1,1,0.6667792
2023-08-03,JNJ,1,1,0.58948106
2023-08-03,JPM,1,1,0.6285948
2023-08-03,KO,0,1,0.54100406
2023-08-03,META,0,0,0.061007846
2023-08-03,MSFT,0,1,0.7164166
2023-08-03,NVDA,1,0,0.23396388
2023-08-03,PFE,0,1,0.6469875
2023-08-03,TSLA,1,0,0.04465922
2023-08-03,UNH,1,0,0.33416626
2023-08-03,WMT,1,1,0.87744254
2023-08-03,XOM,1,1,0.67527276
2023-08-04,AAPL,0,1,0.8127759
2023-08-04,AMZN,1,1,0.5412697
2023-08-04,BA,1,1,0.8150258
2023-08-04,BAC,0,1,0.8974686
2023-08-04,CAT,0,0,0.28509074
2023-08-04,CVX,0,1,0.75999403
2023-08-04,GOOGL,0,1,0.886954
2023-08-04,GS,1,1,0.96777165
2023-08-04,JNJ,0,1,0.8057807
2023-08-04,JPM,0,1,0.9682901
2023-08-04,KO,0,1,0.57137364
2023-08-04,META,0,0,0.36966056
2023-08-04,MSFT,1,1,0.6650009
2023-08-04,NVDA,1,1,0.5687657
2023-08-04,PFE,1,1,0.7741983
2023-08-04,TSLA,0,1,0.6133367
2023-08-04,UNH,0,1,0.7423911
2023-08-04,WMT,0,1,0.50978374
2023-08-04,XOM,1,1,0.8985995
2023-08-07,AAPL,0,1,0.7269978
2023-08-07,AMZN,1,1,0.86209106
2023-08-07,BA,1,1,0.8593082
2023-08-07,BAC,1,0,0.34972662
2023-08-07,CAT,1,0,0.4552096
2023-08-07,CVX,1,1,0.5787817
2023-08-07,GOOGL,1,1,0.9251239
2023-08-07,GS,1,0,0.35022444
2023-08-07,JNJ,1,1,0.51458055
2023-08-07,JPM,1,1,0.8711877
2023-08-07,KO,1,1,0.65783024
2023-08-07,META,1,1,0.89789456
2023-08-07,MSFT,1,1,0.9002738
2023-08-07,NVDA,1,1,0.8470312
2023-08-07,PFE,1,1,0.8198277
2023-08-07,TSLA,0,1,0.9106774
2023-08-07,UNH,1,0,0.35891166
2023-08-07,WMT,1,0,0.37055442
2023-08-07,XOM,0,1,0.7831474
2023-08-08,AAPL,1,1,0.9306261
2023-08-08,AMZN,0,1,0.78612936
2023-08-08,BA,0,1,0.71672463
2023-08-08,BAC,0,1,0.68581784
2023-08-08,CAT,1,1,0.646186
2023-08-08,CVX,0,1,0.55690336
2023-08-08,GOOGL,0,0,0.4288611
2023-08-08,GS,0,1,0.77731544
2023-08-08,JNJ,1,1,0.7917707
2023-08-08,JPM,0,1,0.6952205
2023-08-08,KO,0,0,0.3778877
2023-08-08,META,0,1,0.8571997
2023-08-08,MSFT,0,1,0.6400081
2023-08-08,NVDA,0,1,0.8942649
2023-08-08,PFE,0,1,0.70993954
