date,ticker,actual,predicted,prob_up
2023-06-28,MSFT,1.0,1,0.87945586
2023-06-28,NVDA,1.0,1,0.8709592
2023-06-28,PFE,0.0,1,0.68854433
2023-06-28,TSLA,1.0,1,0.8132317
2023-06-28,UNH,0.0,0,0.1598666
2023-06-28,WMT,1.0,1,0.52648705
2023-06-28,XOM,0.0,1,0.93776345
2023-06-29,AAPL,1.0,1,0.9030327
2023-06-29,AMZN,1.0,1,0.811758
2023-06-29,BA,1.0,1,0.7977607
2023-06-29,BAC,0.0,1,0.72145015
2023-06-29,CAT,1.0,1,0.6057662
2023-06-29,CVX,0.0,1,0.8806358
2023-06-29,GOOGL,1.0,0,0.47094542
2023-06-29,GS,0.0,0,0.3847947
2023-06-29,JNJ,0.0,0,0.36173478
2023-06-29,JPM,1.0,1,0.55591226
2023-06-29,KO,0.0,0,0.37436458
2023-06-29,META,1.0,1,0.81352645
2023-06-29,MSFT,1.0,1,0.96582484
2023-06-29,NVDA,1.0,1,0.95403147
2023-06-29,PFE,0.0,0,0.30329096
2023-06-29,TSLA,1.0,1,0.8742222
2023-06-29,UNH,0.0,0,0.116677366
2023-06-29,WMT,0.0,1,0.6280239
2023-06-29,XOM,0.0,1,0.69465905
2023-06-30,AAPL,0.0,1,0.85704875
2023-06-30,AMZN,0.0,1,0.7293537
2023-06-30,BA,1.0,1,0.93929315
2023-06-30,BAC,0.0,0,0.0633902
2023-06-30,CAT,1.0,1,0.614961
2023-06-30,CVX,0.0,1,0.5183547
2023-06-30,GOOGL,0.0,1,0.7965826
2023-06-30,GS,0.0,0,0.076176845
2023-06-30,JNJ,0.0,0,0.28067824
2023-06-30,JPM,1.0,0,0.3555269
2023-06-30,KO,0.0,1,0.55824953
2023-06-30,META,1.0,1,0.8298032
2023-06-30,MSFT,0.0,1,0.95056117
2023-06-30,NVDA,0.0,1,0.8779041
2023-06-30,PFE,0.0,0,0.34853438
2023-06-30,TSLA,1.0,1,0.9377936
2023-06-30,UNH,0.0,0,0.11008087
2023-06-30,WMT,0.0,0,0.39605483
2023-06-30,XOM,0.0,0,0.27588078
2023-07-03,AAPL,0.0,1,0.6770029
2023-07-03,AMZN,0.0,1,0.6786617
2023-07-03,BA,1.0,1,0.87049097
2023-07-03,BAC,0.0,0,0.062466312
2023-07-03,CAT,1.0,0,0.40739253
2023-07-03,CVX,1.0,0,0.16255729
2023-07-03,GOOGL,0.0,0,0.27396494
2023-07-03,GS,0.0,0,0.2402982
2023-07-03,JNJ,0.0,0,0.1016758
2023-07-03,JPM,1.0,0,0.446218
2023-07-03,KO,0.0,0,0.1479448
2023-07-03,META,1.0,1,0.7512664
2023-07-03,MSFT,0.0,1,0.7925082
2023-07-03,NVDA,0.0,0,0.39668602
2023-07-03,PFE,0.0,0,0.08149948
2023-07-03,TSLA,0.0,1,0.88814455
2023-07-03,UNH,0.0,0,0.041861303
2023-07-03,WMT,0.0,0,0.28018472
2023-07-03,XOM,0.0,0,0.29685172
2023-07-05,AAPL,0.0,1,0.61597896
2023-07-05,AMZN,1.0,0,0.342694
2023-07-05,BA,1.0,1,0.7567208
2023-07-05,BAC,1.0,0,0.074419305
2023-07-05,CAT,1.0,1,0.8768619
2023-07-05,CVX,1.0,1,0.52154154
2023-07-05,GOOGL,0.0,0,0.22144361
2023-07-05,GS,1.0,0,0.06340497
2023-07-05,JNJ,0.0,0,0.26175475
2023-07-05,JPM,1.0,0,0.41407877
2023-07-05,KO,0.0,0,0.22233771
2023-07-05,META,1.0,1,0.8953082
2023-07-05,MSFT,0.0,0,0.44501984
2023-07-05,NVDA,1.0,1,0.57491523
2023-07-05,PFE,0.0,0,0.09322405
2023-07-05,TSLA,0.0,1,0.53500026
2023-07-05,UNH,0.0,0,0.03880551
2023-07-05,WMT,0.0,0,0.2800984
2023-07-05,XOM,0.0,0,0.31551793
2023-07-06,AAPL,0.0,1,0.8033162
2023-07-06,AMZN,1.0,1,0.83217454
2023-07-06,BA,1.0,1,0.75791645
2023-07-06,BAC,1.0,0,0.4388701
2023-07-06,CAT,1.0,0,0.48879445
2023-07-06,CVX,1.0,1,0.61464787
2023-07-06,GOOGL,1.0,0,0.31976837
2023-07-06,GS,1.0,0,0.34569037
2023-07-06,JNJ,0.0,0,0.34594694
2023-07-06,JPM,1.0,0,0.23384146
2023-07-06,KO,0.0,0,0.26383394
2023-07-06,META,1.0,1,0.7754451
2023-07-06,MSFT,1.0,0,0.48349681
2023-07-06,NVDA,1.0,1,0.8060762
2023-07-06,PFE,1.0,1,0.5145927
2023-07-06,TSLA,1.0,0,0.4554498
2023-07-06,UNH,0.0,0,0.19147351
2023-07-06,WMT,0.0,1,0.65579367
2023-07-06,XOM,1.0,0,0.40087306
2023-07-07,AAPL,1.0,1,0.6796677
2023-07-07,AMZN,1.0,1,0.7187728
2023-07-07,BA,1.0,1,0.8118229
2023-07-07,BAC,1.0,1,0.51012665
2023-07-07,CAT,1.0,0,0.34683585
2023-07-07,CVX,0.0,1,0.61739147
2023-07-07,GOOGL,1.0,1,0.6118017
2023-07-07,GS,1.0,1,0.6400289
2023-07-07,JNJ,1.0,0,0.41275346
2023-07-07,JPM,1.0,0,0.4612584
2023-07-07,KO,1.0,0,0.108989656
2023-07-07,META,1.0,1,0.89185745
2023-07-07,MSFT,1.0,0,0.3468784
2023-07-07,NVDA,1.0,1,0.85831904
2023-07-07,PFE,1.0,0,0.32367525
2023-07-07,TSLA,1.0,1,0.60497373
2023-07-07,UNH,1.0,0,0.06698567
2023-07-07,WMT,1.0,1,0.5286274
2023-07-07,XOM,0.0,1,0.81810945
2023-07-10,AAPL,1.0,1,0.8586466
2023-07-10,AMZN,1.0,1,0.90107733
2023-07-10,BA,0.0,1,0.921172
2023-07-10,BAC,1.0,0,0.4780877
2023-07-10,CAT,1.0,0,0.49290475
2023-07-10,CVX,0.0,0,0.3207441
2023-07-10,GOOGL,1.0,1,0.6900955
2023-07-10,GS,1.0,0,0.21005052
2023-07-10,JNJ,0.0,1,0.6760545
2023-07-10,JPM,1.0,0,0.18119052
2023-07-10,KO,1.0,0,0.23514986
2023-07-10,META,1.0,1,0.9474067
2023-07-10,MSFT,1.0,1,0.8820637
2023-07-10,NVDA,1.0,1,0.89714855
2023-07-10,PFE,1.0,1,0.52105695
2023-07-10,TSLA,1.0,1,0.8240996
2023-07-10,UNH,1.0,1,0.900075
2023-07-10,WMT,0.0,0,0.47024968
2023-07-10,XOM,0.0,1,0.5424171
2023-07-11,AAPL,1.0,1,0.9515728
2023-07-11,AMZN,1.0,1,0.9197166
2023-07-11,BA,0.0,1,0.8390837
2023-07-11,BAC,1.0,1,0.86931795
2023-07-11,CAT,1.0,1,0.85775524
2023-07-11,CVX,0.0,1,0.6291402
2023-07-11,GOOGL,1.0,1,0.67904156
2023-07-11,GS,1.0,0,0.34060982
2023-07-11,JNJ,1.0,0,0.28301942
2023-07-11,JPM,1.0,1,0.8273522
2023-07-11,KO,1.0,0,0.22427313
2023-07-11,META,1.0,1,0.8369222
2023-07-11,MSFT,1.0,1,0.88896245
2023-07-11,NVDA,1.0,1,0.89605933
2023-07-11,PFE,1.0,1,0.59739274
2023-07-11,TSLA,1.0,1,0.92275876
2023-07-11,UNH,1.0,1,0.8134762
2023-07-11,WMT,0.0,0,0.156681
2023-07-11,XOM,0.0,1,0.6132894
2023-07-12,AAPL,1.0,1,0.9720481
2023-07-12,AMZN,1.0,1,0.84377444
2023-07-12,BA,0.0,0,0.1470196
2023-07-12,BAC,1.0,1,0.7813323
2023-07-12,CAT,1.0,1,0.5421492
2023-07-12,CVX,0.0,0,0.31314746
2023-07-12,GOOGL,1.0,1,0.66019976
2023-07-12,GS,1.0,0,0.2578777
2023-07-12,JNJ,1.0,0,0.31713215
2023-07-12,JPM,1.0,0,0.34402755
2023-07-12,KO,1.0,0,0.48584396
2023-07-12,META,1.0,1,0.69025904
2023-07-12,MSFT,1.0,1,0.7785593
2023-07-12,NVDA,1.0,1,0.73434126
2023-07-12,PFE,1.0,0,0.44829437
2023-07-12,TSLA,1.0,1,0.93796116
2023-07-12,UNH,1.0,1,0.90134376
2023-07-12,WMT,0.0,0,0.2759016
2023-07-12,XOM,0.0,1,0.66128874
2023-07-13,AAPL,1.0,0,0.47489157
2023-07-13,AMZN,0.0,1,0.745854
2023-07-13,BA,0.0,0,0.21331067
2023-07-13,BAC,1.0,1,0.50903344
2023-07-13,CAT,1.0,1,0.5288808
2023-07-13,CVX,0.0,0,0.07535527
2023-07-13,GOOGL,0.0,0,0.27920583
2023-07-13,GS,1.0,0,0.15740097
2023-07-13,JNJ,1.0,0,0.30438197
2023-07-13,JPM,1.0,1,0.5589789
2023-07-13,KO,1.0,0,0.39537746
2023-07-13,META,0.0,1,0.6292824
2023-07-13,MSFT,1.0,0,0.39570135
2023-07-13,NVDA,0.0,0,0.35196432
2023-07-13,PFE,1.0,0,0.30507877
2023-07-13,TSLA,0.0,1,0.8899744
2023-07-13,UNH,1.0,1,0.63262254
2023-07-13,WMT,1.0,0,0.07321602
2023-07-13,XOM,0.0,0,0.19831352
2023-07-14,AAPL,1.0,1,0.8394506
2023-07-14,AMZN,0.0,0,0.49649525
2023-07-14,BA,0.0,0,0.16392024
2023-07-14,BAC,1.0,1,0.61335355
2023-07-14,CAT,1.0,1,0.80885535
2023-07-14,CVX,1.0,0,0.16328666
2023-07-14,GOOGL,0.0,0,0.37702483
2023-07-14,GS,1.0,0,0.34595424
2023-07-14,JNJ,1.0,0,0.37269822
2023-07-14,JPM,1.0,1,0.5555477
2023-07-14,KO,1.0,0,0.48014113
2023-07-14,META,0.0,1,0.5604302
2023-07-14,MSFT,0.0,1,0.680057
2023-07-14,NVDA,0.0,1,0.670251
2023-07-14,PFE,1.0,1,0.7476411
2023-07-14,TSLA,0.0,1,0.5527034
2023-07-14,UNH,1.0,1,0.89183414
2023-07-14,WMT,1.0,0,0.22941357
2023-07-14,XOM,1.0,1,0.70407885
2023-07-17,AAPL,0.0,1,0.8681254
2023-07-17,AMZN,0.0,1,0.6904427
2023-07-17,BA,1.0,0,0.45480898
2023-07-17,BAC,1.0,1,0.81286144
2023-07-17,CAT,1.0,1,0.95801735
2023-07-17,CVX,1.0,0,0.48047778
2023-07-17,GOOGL,0.0,0,0.35428718
2023-07-17,GS,1.0,1,0.59639144
2023-07-17,JNJ,1.0,0,0.46822843
2023-07-17,JPM,1.0,1,0.92304623
2023-07-17,KO,1.0,0,0.48528087
2023-07-17,META,0.0,0,0.374435
2023-07-17,MSFT,0.0,1,0.51784956
2023-07-17,NVDA,0.0,1,0.51032156
2023-07-17,PFE,1.0,1,0.55788445
2023-07-17,TSLA,0.0,0,0.47844654
2023-07-17,UNH,1.0,0,0.32973537
2023-07-17,WMT,1.0,1,0.73262566
2023-07-17,XOM,1.0,1,0.71804047
2023-07-18,AAPL,0.0,0,0.33970508
2023-07-18,AMZN,0.0,0,0.33699057
2023-07-18,BA,1.0,0,0.48999086
2023-07-18,BAC,1.0,0,0.43368322
2023-07-18,CAT,0.0,1,0.9283861
2023-07-18,CVX,1.0,1,0.64773995
2023-07-18,GOOGL,0.0,1,0.7132219
2023-07-18,GS,1.0,1,0.79861236
2023-07-18,JNJ,1.0,1,0.67005223
2023-07-18,JPM,1.0,1,0.91691214
2023-07-18,KO,1.0,1,0.7368011
2023-07-18,META,0.0,0,0.29372847
2023-07-18,MSFT,0.0,1,0.63574094
2023-07-18,NVDA,0.0,0,0.12595877
2023-07-18,PFE,1.0,1,0.60302407
2023-07-18,TSLA,0.0,0,0.19465783
2023-07-18,UNH,1.0,0,0.22910067
2023-07-18,WMT,1.0,1,0.6754684
2023-07-18,XOM,1.0,1,0.9060549
2023-07-19,AAPL,0.0,0,0.41045374
2023-07-19,AMZN,0.0,0,0.4476838
2023-07-19,BA,1.0,1,0.8474265
2023-07-19,BAC,1.0,0,0.3843156
2023-07-19,CAT,0.0,1,0.5158368
2023-07-19,CVX,1.0,1,0.56011385
2023-07-19,GOOGL,1.0,0,0.41696504
2023-07-19,GS,1.0,0,0.4841089
2023-07-19,JNJ,1.0,1,0.6544673
2023-07-19,JPM,1.0,1,0.88337123
2023-07-19,KO,1.0,1,0.9313441
2023-07-19,META,0.0,0,0.49135378
2023-07-19,MSFT,0.0,0,0.35813332
2023-07-19,NVDA,0.0,0,0.27107322
2023-07-19,PFE,1.0,1,0.6021389
2023-07-19,TSLA,0.0,0,0.1598788
2023-07-19,UNH,1.0,0,0.46168476
2023-07-19,WMT,1.0,1,0.91754764
2023-07-19,XOM,1.0,1,0.9558252
2023-07-20,AAPL,1.0,0,0.3420024
2023-07-20,AMZN,0.0,1,0.6159094
2023-07-20,BA,1.0,1,0.59603333
2023-07-20,BAC,1.0,0,0.35343248
2023-07-20,CAT,0.0,0,0.35413578
2023-07-20,CVX,1.0,1,0.89069116
2023-07-20,GOOGL,1.0,1,0.7693544
2023-07-20,GS,1.0,0,0.3982979
2023-07-20,JNJ,1.0,1,0.61530745
2023-07-20,JPM,0.0,1,0.6752273
2023-07-20,KO,1.0,1,0.5225381
2023-07-20,META,1.0,0,0.20599942
2023-07-20,MSFT,0.0,0,0.30086517
2023-07-20,NVDA,1.0,0,0.32690716
2023-07-20,PFE,0.0,1,0.5403844
2023-07-20,TSLA,0.0,1,0.5517379
2023-07-20,UNH,1.0,1,0.59730893
2023-07-20,WMT,1.0,1,0.8890008
2023-07-20,XOM,1.0,1,0.8951123
2023-07-21,AAPL,1.0,1,0.87733996
2023-07-21,AMZN,1.0,1,0.9825252
2023-07-21,BA,1.0,1,0.8282253
2023-07-21,BAC,0.0,0,0.44828436
2023-07-21,CAT,1.0,1,0.7541294
2023-07-21,CVX,1.0,1,0.62612736
2023-07-21,GOOGL,1.0,1,0.87993234
2023-07-21,GS,1.0,0,0.41295412
2023-07-21,JNJ,1.0,0,0.46321118
2023-07-21,JPM,1.0,0,0.49303147
2023-07-21,KO,1.0,1,0.8880711
2023-07-21,META,1.0,1,0.97054875
2023-07-21,MSFT,0.0,0,0.47434044
2023-07-21,NVDA,1.0,1,0.8523584
2023-07-21,PFE,0.0,0,0.4097365
2023-07-21,TSLA,1.0,1,0.9532082
2023-07-21,UNH,0.0,1,0.50317323
2023-07-21,WMT,1.0,1,0.92368096
2023-07-21,XOM,1.0,1,0.6474115
2023-07-24,AAPL,1.0,1,0.51612693
2023-07-24,AMZN,1.0,0,0.485801
2023-07-24,BA,1.0,1,0.59018457
2023-07-24,BAC,0.0,0,0.22214203
2023-07-24,CAT,1.0,1,0.58496207
2023-07-24,CVX,1.0,1,0.69795907
2023-07-24,GOOGL,1.0,0,0.36437553
2023-07-24,GS,0.0,1,0.5907604
2023-07-24,JNJ,0.0,1,0.6241467
2023-07-24,JPM,0.0,1,0.68982244
2023-07-24,KO,0.0,0,0.23613438
2023-07-24,META,1.0,1,0.91734135
2023-07-24,MSFT,0.0,0,0.31288958
2023-07-24,NVDA,1.0,1,0.6928655
2023-07-24,PFE,0.0,0,0.14261302
2023-07-24,TSLA,0.0,0,0.44496757
2023-07-24,UNH,0.0,0,0.2622993
2023-07-24,WMT,1.0,1,0.6015508
2023-07-24,XOM,1.0,1,0.89146316
2023-07-25,AAPL,1.0,1,0.7952502
2023-07-25,AMZN,1.0,1,0.8999372
2023-07-25,BA,1.0,1,0.8571109
2023-07-25,BAC,0.0,0,0.18131347
2023-07-25,CAT,1.0,1,0.7429249
2023-07-25,CVX,0.0,1,0.90303975
2023-07-25,GOOGL,1.0,1,0.5589279
2023-07-25,GS,1.0,1,0.5471992
2023-07-25,JNJ,0.0,0,0.2551577
2023-07-25,JPM,1.0,1,0.77394736
2023-07-25,KO,0.0,0,0.104816385
2023-07-25,META,1.0,1,0.9466957
2023-07-25,MSFT,0.0,0,0.33863926
2023-07-25,NVDA,1.0,1,0.89035815
2023-07-25,PFE,0.0,0,0.27341667
2023-07-25,TSLA,0.0,1,0.6569878
2023-07-25,UNH,0.0,0,0.17530888
2023-07-25,WMT,0.0,1,0.7779895
2023-07-25,XOM,1.0,1,0.7238625
2023-07-26,AAPL,0.0,1,0.6685479
2023-07-26,AMZN,1.0,1,0.9571086
2023-07-26,BA,0.0,1,0.8957839
2023-07-26,BAC,0.0,1,0.6929438
2023-07-26,CAT,1.0,1,0.9298915
2023-07-26,CVX,0.0,1,0.7030366
2023-07-26,GOOGL,0.0,1,0.6878064
2023-07-26,GS,0.0,0,0.25615072
2023-07-26,JNJ,0.0,0,0.32872695
2023-07-26,JPM,0.0,1,0.89598906
2023-07-26,KO,0.0,0,0.3250757
2023-07-26,META,1.0,1,0.8946858
2023-07-26,MSFT,0.0,0,0.09182989
2023-07-26,NVDA,0.0,1,0.86646926
2023-07-26,PFE,0.0,0,0.10987786
2023-07-26,TSLA,0.0,0,0.42150497
2023-07-26,UNH,0.0,0,0.3607015
2023-07-26,WMT,0.0,1,0.7734356
2023-07-26,XOM,1.0,0,0.44379202
2023-07-27,AAPL,0.0,0,0.23955539
2023-07-27,AMZN,1.0,1,0.92415726
2023-07-27,BA,0.0,1,0.7510558
2023-07-27,BAC,0.0,0,0.3801071
2023-07-27,CAT,1.0,1,0.85514313
2023-07-27,CVX,1.0,1,0.64694726
2023-07-27,GOOGL,0.0,1,0.5472637
2023-07-27,GS,0.0,1,0.64166933
2023-07-27,JNJ,0.0,0,0.064381994
2023-07-27,JPM,1.0,1,0.7269722
2023-07-27,KO,0.0,0,0.40691113
2023-07-27,META,1.0,1,0.50344676
2023-07-27,MSFT,0.0,1,0.8154653
2023-07-27,NVDA,0.0,1,0.8261309
2023-07-27,PFE,0.0,0,0.040894624
2023-07-27,TSLA,1.0,0,0.39153084
2023-07-27,UNH,0.0,0,0.17111261
2023-07-27,WMT,1.0,1,0.65655386
2023-07-27,XOM,1.0,1,0.64872277
2023-07-28,AAPL,0.0,1,0.71941704
2023-07-28,AMZN,1.0,1,0.9281524
2023-07-28,BA,0.0,1,0.7510786
2023-07-28,BAC,0.0,1,0.57365435
2023-07-28,CAT,1.0,1,0.9393919
2023-07-28,CVX,1.0,1,0.6079396
2023-07-28,GOOGL,0.0,1,0.7631988
2023-07-28,GS,0.0,1,0.6854913
2023-07-28,JNJ,0.0,0,0.11896065
2023-07-28,JPM,0.0,1,0.8697132
2023-07-28,KO,0.0,1,0.5614203
2023-07-28,META,0.0,1,0.86296046
2023-07-28,MSFT,0.0,0,0.41123676
2023-07-28,NVDA,0.0,1,0.79157466
2023-07-28,PFE,0.0,0,0.32995877
2023-07-28,TSLA,0.0,1,0.6674952
2023-07-28,UNH,0.0,0,0.46273473
2023-07-28,WMT,0.0,1,0.80713046
2023-07-28,XOM,1.0,1,0.78709733
2023-07-31,AAPL,0.0,0,0.33260724
2023-07-31,AMZN,1.0,1,0.7354732
2023-07-31,BA,0.0,0,0.45196792
2023-07-31,BAC,0.0,0,0.0797802
2023-07-31,CAT,1.0,1,0.8810349
2023-07-31,CVX,0.0,1,0.59248203
2023-07-31,GOOGL,0.0,0,0.17885824
2023-07-31,GS,0.0,0,0.3943841
2023-07-31,JNJ,1.0,0,0.1350593
2023-07-31,JPM,0.0,1,0.766585
2023-07-31,KO,0.0,1,0.5551158
2023-07-31,META,0.0,0,0.17922164
2023-07-31,MSFT,0.0,0,0.07714249
2023-07-31,NVDA,0.0,0,0.1682212
2023-07-31,PFE,0.0,0,0.34453383
2023-07-31,TSLA,0.0,0,0.12967338
2023-07-31,UNH,1.0,0,0.47239697
2023-07-31,WMT,1.0,0,0.49066517
2023-07-31,XOM,0.0,0,0.41494492
2023-08-01,AAPL,0.0,0,0.28576306
2023-08-01,AMZN,1.0,1,0.86844003
2023-08-01,BA,1.0,0,0.19076532
2023-08-01,BAC,0.0,0,0.28449973
2023-08-01,CAT,0.0,1,0.71810174
2023-08-01,CVX,0.0,0,0.43874702
2023-08-01,GOOGL,0.0,0,0.08009957
2023-08-01,GS,0.0,0,0.3555035
2023-08-01,JNJ,1.0,1,0.54601866
2023-08-01,JPM,0.0,1,0.8021835
2023-08-01,KO,0.0,0,0.37673068
2023-08-01,META,0.0,0,0.2998393
2023-08-01,MSFT,0.0,0,0.45662197
2023-08-01,NVDA,0.0,1,0.5791413
2023-08-01,PFE,1.0,0,0.29933566
2023-08-01,TSLA,0.0,0,0.3914066
2023-08-01,UNH,1.0,0,0.47037122
2023-08-01,WMT,1.0,0,0.34361044
2023-08-01,XOM,1.0,0,0.14852512
2023-08-02,AAPL,0.0,0,0.4408861
2023-08-02,AMZN,1.0,1,0.9740398
2023-08-02,BA,1.0,1,0.6769866
2023-08-02,BAC,0.0,0,0.25080258
2023-08-02,CAT,0.0,0,0.40786117
2023-08-02,CVX,1.0,0,0.22763522
2023-08-02,GOOGL,1.0,0,0.3583405
2023-08-02,GS,0.0,0,0.47385192
2023-08-02,JNJ,1.0,0,0.31353664
2023-08-02,JPM,0.0,1,0.5235429
2023-08-02,KO,0.0,1,0.5623514
2023-08-02,META,0.0,0,0.47930115
2023-08-02,MSFT,0.0,1,0.57317394
2023-08-02,NVDA,0.0,1,0.68045676
2023-08-02,PFE,1.0,1,0.6718043
2023-08-02,TSLA,0.0,0,0.35599893
2023-08-02,UNH,0.0,1,0.6573014
2023-08-02,WMT,1.0,0,0.48045588
2023-08-02,XOM,1.0,0,0.4167502
2023-08-03,AAPL,0.0,1,0.50035584
2023-08-03,AMZN,1.0,1,0.9714256
2023-08-03,BA,1.0,1,0.8299189
2023-08-03,BAC,0.0,0,0.3514388
2023-08-03,CAT,1.0,1,0.6246456
2023-08-03,CVX,1.0,0,0.18623236
2023-08-03,GOOGL,1.0,1,0.87958753
2023-08-03,GS,0.0,1,0.5632071
2023-08-03,JNJ,1.0,1,0.59916234
2023-08-03,JPM,0.0,1,0.7359679
2023-08-03,KO,0.0,0,0.39583433
2023-08-03,META,0.0,1,0.87354535
2023-08-03,MSFT,0.0,0,0.16759253
2023-08-03,NVDA,0.0,1,0.69974405
