Date,Open,High,Low,Close,Volume
,CVX,CVX,CVX,CVX,CVX
2023-02-13,149.5702770864321,150.07663214486968,148.2170528509376,149.29962158203125,9442900
2023-02-14,148.8368986154697,151.48222728992576,148.40037555603303,150.4433135986328,8077300
2023-02-15,149.20143814672323,149.3071389810407,147.52799167659708,148.85794067382812,8885700
2023-02-16,148.13571105600494,148.54967124397928,146.55913584493848,146.70887756347656,6727500
2023-02-17,145.08824595882655,145.1851305337324,142.55165484751308,143.4324188232422,9612100
2023-02-21,142.84231950980697,144.22512563859453,141.5387923663022,141.8030242919922,7259700
2023-02-22,141.16888509894912,142.3843439972612,139.9622424438623,141.2305450439453,6205900
2023-02-23,142.90398232456772,143.4236299439297,141.41548877131538,142.62213134765625,6445500
2023-02-24,141.60045397011058,143.21225395242772,140.17360693037418,143.04490661621094,5330200
2023-02-27,143.57333973603644,143.89041532450915,142.613310168497,143.406005859375,6386800
2023-02-28,144.72716386206093,144.72716386206093,141.16886935972826,141.60044860839844,10854200
2023-03-01,141.7325309140108,144.08416900950152,141.44187720251537,142.72779846191406,7470400
2023-03-02,142.66617239526153,143.9961348549689,142.3226749164048,143.17701721191406,5582000
2023-03-03,141.68851249631768,145.83691720441362,141.2921713503018,145.2908477783203,6007500
2023-03-06,144.74475239287398,146.91143774408582,144.27794854848224,146.35655212402344,7703600
2023-03-07,145.94258439457016,146.73528001628708,144.07536911391534,144.47171020507812,7393000
2023-03-08,143.7670998504076,145.58147148827916,142.13769456058517,143.55572509765625,5435800
2023-03-09,144.26033438305723,145.75764398373093,141.0895919425899,141.37142944335938,6214700
2023-03-10,141.75018126404328,145.03542770664393,139.75084292546808,140.63160705566406,7385800
2023-03-13,137.78673357091813,141.75897469736822,135.46151695846558,139.78607177734375,10106100
2023-03-14,139.38968877963802,144.46289740131192,139.0550076392957,141.5915985107422,10035200
2023-03-15,137.03807911386676,139.11668286707845,133.88494211470876,135.46151733398438,14063100
2023-03-16,132.2554906646181,136.93234412367906,132.03529972255768,135.89303588867188,12849600
2023-03-17,135.30297510373438,136.85312850218378,132.64307723029225,134.17559814453125,33161800
2023-03-20,133.64713204098487,137.2054126302182,133.25077749586873,136.14849853515625,8469200
2023-03-21,138.42090699480016,140.54355197441717,137.81317753728865,140.31454467773438,9753500
2023-03-22,140.80776970546535,140.97511705537548,137.33755657384026,137.46087646484375,6315000
2023-03-23,138.2975828592403,139.83010379329397,134.88021384781217,136.09567260742188,7859400
2023-03-24,133.9642084868055,137.97167389673356,133.72639844606383,137.4520263671875,6600100
2023-03-27,138.6322412620347,139.58346794699048,137.1261424237316,138.85243225097656,7006800
2023-03-28,138.52655865594036,141.08958508089518,137.99809488853398,140.47305297851562,5605400
2023-03-29,141.46831455287747,142.08486012693814,140.33213486466,141.67970275878906,7569700
2023-03-30,142.90394578624296,143.5733215261673,142.31383557353513,143.02725219726562,6322400
2023-03-31,143.30030223539086,144.19868529173192,142.8158793403348,143.70545959472656,7041400
2023-04-03,149.5537428151187,150.69873880196917,148.77866612751657,149.68585205078125,12868200
2023-04-04,150.7339635748414,150.7339635748414,147.72175204473544,148.8843536376953,7521400
2023-04-05,149.0781084702706,150.11741696947152,147.73935687859048,149.6241912841797,6478100
2023-04-06,149.15735868795522,149.21020236699295,147.20206192722344,147.66004943847656,5803200
