Date,Open,High,Low,Close,Volume
,BAC,BAC,BAC,BAC,BAC
2025-02-13,45.46695154188118,45.51581897236685,44.92940234984694,45.281253814697266,26815400
2025-02-14,45.42785389419686,46.02404621079188,45.42785389419686,45.89698791503906,25960500
2025-02-18,45.506042340568015,45.59400519781723,45.115095479828035,45.47671890258789,37824100
2025-02-19,44.841436036758836,45.01736175566093,44.39184601715034,44.96849060058594,38967800
2025-02-20,44.860986998604275,45.14441958547764,44.02045377600687,44.274566650390625,40001100
2025-02-21,44.225696693012566,44.479809552875984,43.53176952920695,43.795658111572266,43485900
2025-02-24,44.01067969179489,44.362531168155975,43.43403504516892,43.453582763671875,35512200
2025-02-25,43.521999124328715,43.824983177029495,42.368709799011135,42.94535446166992,38119000
2025-02-26,43.0430930569022,43.541546843375166,42.867167313830286,42.94535446166992,32251700
2025-02-27,43.09195714334945,43.7663366205146,42.94535112606116,43.12127685546875,28477700
2025-02-28,43.316755285878315,45.1541999331139,43.199472695562186,45.056461334228516,62621100
2025-03-03,45.16397062022699,45.896993313069935,44.19638275354818,44.5286865234375,46946000
2025-03-04,43.717463852501886,43.82497442160567,41.07858196196942,41.70409393310547,78278100
2025-03-05,41.68455408752435,41.76274122751125,40.76583002634399,41.33270263671875,52588900
2025-03-06,40.64854648353723,40.94175477610615,40.032806459300495,40.521488189697266,58103500
2025-03-07,40.62968270920824,41.042764088424306,39.941209991973665,40.71820068359375,50651400
2025-03-10,39.734665728870645,39.9510400620068,38.53475635108509,39.17405319213867,77498400
2025-03-11,39.04619390214104,39.99038306279188,38.62327513712311,38.95767593383789,50608400
2025-03-12,39.64614916976422,39.83301877135014,38.55442879573104,39.25273513793945,42290700
2025-03-13,39.31174788199568,39.52812222013595,38.682288440361766,39.016685485839844,37766100
2025-03-14,39.59696891975108,40.34445481696649,39.5084509517091,40.21659469604492,35979900
2025-03-17,40.24610108896372,41.08210498858256,39.92153769405239,40.757537841796875,37242800
2025-03-18,41.03292770251424,41.14111674756989,40.610008936500854,40.964080810546875,37644500
2025-03-19,41.032929975383375,41.996790268190274,40.619844848823604,41.51485824584961,42471100
2025-03-20,41.072270753046,42.016463774674655,40.96408544761817,41.78041458129883,41018100
2025-03-21,41.465680416328965,41.95744607769524,41.20012650896627,41.77057647705078,65011000
2025-03-24,42.222997294448334,42.43937537226082,42.045961367487934,42.36069107055664,30646100
2025-03-25,42.636084751955195,42.813120704365524,42.33119241870649,42.567237854003906,25445300
2025-03-26,42.74427038991742,42.999990634903845,42.026292974473485,42.114810943603516,30012100
2025-03-27,42.11481303289775,42.380366953461845,41.81975437178468,41.85909652709961,25619200
2025-03-28,41.741068196111485,41.91810413524403,40.314950772473296,40.5706672668457,34253000
2025-03-31,40.108407224131334,41.209965036704475,39.93137128110616,41.042762756347656,36390000
2025-04-01,40.63951464028736,41.013257599751334,40.29528017227733,40.80671691894531,25578500
2025-04-02,40.20676281269079,41.27881213890962,40.14774958076039,41.16078567504883,28216100
2025-04-03,37.993815588804985,38.20035626363446,36.410329578030584,36.60703659057617,115497900
2025-04-04,34.70881853728524,35.200584159796364,33.11549521899993,33.823638916015625,107761200
2025-04-07,34.3940943169479,36.026756293642656,32.98764411241196,34.994049072265625,137329100
2025-04-08,36.25296628958512,36.71522722632067,33.764633165879665,34.453102111816406,79116300
2025-04-09,33.48923968336086,37.22665783601674,32.52537946911994,36.53818893432617,161173500
2025-04-10,35.7218548537138,35.80053915495222,34.05968838472903,35.25959396362305,90451800
2025-04-11,34.620303619292415,35.633339690141085,34.236727000306,35.35795211791992,63671900
2025-04-14,35.8890574544285,36.380823086157804,35.67267937586793,36.06608963012695,46830600
2025-04-15,37.177483640143684,38.11183915694692,37.177483640143684,37.364356994628906,84677800
2025-04-16,37.2364956079824,37.53155424752581,36.3611533515248,36.71522521972656,52872700
2025-04-17,36.89225879847343,37.24633068007823,36.626708639144134,36.793907165527344,47144400
