Date,Open,High,Low,Close,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2023-02-13,94.02953508899373,94.48608460376701,93.13628274609768,93.9005126953125,50076100
2023-02-14,93.7218607357337,94.13870929839328,91.56813558981159,93.96998596191406,54726100
2023-02-15,93.78141881159203,96.39170132791901,93.44397210105132,96.21305084228516,50169000
2023-02-16,94.65482030629548,96.94749512562706,94.0295398485276,94.79376983642578,42462600
2023-02-17,94.1387141620816,94.84338893217922,92.51101320001753,93.64246368408203,34284100
2023-02-21,92.30258690415565,92.40183548316473,91.03218691960443,91.1016616821289,33629300
2023-02-22,91.01233565397179,91.41926468512888,89.93051323448256,90.96271514892578,30884000
2023-02-23,91.23068695357419,91.25054121331061,89.08688880510833,90.20841217041016,41206400
2023-02-24,88.76928168111633,89.21590405101533,87.91573031324553,88.46160125732422,36585100
2023-02-27,89.1960678100586,89.48389400941119,88.67003591816348,89.1960678100586,27502300
2023-02-28,88.66012201714169,90.54587555642594,88.65019488627358,89.3846435546875,30142000
2023-03-01,89.30524066283623,90.34736213861636,88.99756021287892,89.68238830566406,31111200
2023-03-02,88.98764047944798,91.58798817098749,88.91815814235167,91.31008911132812,32204400
2023-03-03,91.78648392755778,93.02711001692573,91.75670254078115,92.94770812988281,35160100
2023-03-06,93.31493408001563,95.25031543626798,93.29508739318105,94.41661071777344,32639300
2023-03-07,94.26774701922037,94.95256755074698,92.8286160456438,93.15614318847656,27835500
2023-03-08,93.41419049538177,95.24038857658361,93.29508765749337,93.543212890625,34103300
2023-03-09,93.34473103211448,94.8136284125833,91.21085216300527,91.62770080566406,28813500
2023-03-10,91.47880785314275,92.09416114868083,89.72208455892081,89.95035552978516,35941000
2023-03-13,89.41440265175312,91.87580822116699,88.74942886454899,90.4267578125,37335600
2023-03-14,91.86588227001643,93.65238694590275,91.74678700641138,93.26531219482422,36050200
2023-03-15,92.52093982631897,96.20311744437676,91.94528745764846,95.38926696777344,50622100
2023-03-16,95.47858895236912,100.43117417550806,94.78384131193948,99.56769561767578,65492000
2023-03-17,99.50814641831961,102.06879309004395,99.34934263318691,100.85794830322266,61028500
2023-03-20,99.36920316966915,100.98697707895346,99.12107791886092,100.46095275878906,32960400
2023-03-21,100.49071743651176,104.31184443694538,100.46094362067213,104.13319396972656,42110300
2023-03-22,103.48806284447173,105.79066457024909,102.55511717159571,102.59481811523438,43427400
2023-03-23,104.27215401301507,105.50286072122793,103.67665491959242,104.80810546875,40797800
2023-03-24,104.20266966344676,104.69892012436522,103.06129208889809,104.64929962158203,30393300
2023-03-27,103.83545616080272,103.97440569344221,101.16562607817814,101.691650390625,31120900
2023-03-28,101.67179935357876,101.6817189110704,98.9920422554838,100.27236938476562,32057900
2023-03-29,101.5129944157898,101.7214187034689,99.89522061779614,100.62966918945312,28779600
2023-03-30,100.15327711150191,100.40140235547389,99.03174616255232,100.1334228515625,33086200
