Date,Open,High,Low,Close,Volume
,META,META,META,META,META
2023-02-13,176.98373519446065,179.7444498416719,174.6003894345327,178.18533325195312,31463200
2023-02-14,175.93105640050777,180.25087164562885,174.65993688832626,178.23495483398438,24034600
2023-02-15,175.1961886488145,176.9539145622357,174.11375351662087,175.93106079101562,25308900
2023-02-16,171.55165207094436,174.63015376986252,170.59830481905945,171.24380493164062,25827500
2023-02-17,169.03921912517762,171.97867771168566,168.5228220183266,171.68077087402344,24171300
2023-02-21,173.10083331965035,176.9340576419765,170.68769716550068,170.8863067626953,34592600
2023-02-22,169.88332710252644,171.5615911643237,168.51289505206418,169.93296813964844,22433200
2023-02-23,170.8068570183825,172.48513611937082,168.20503648715976,170.84657287597656,20017800
2023-02-24,167.4701777271182,169.53575100498932,166.49698003228437,169.20803833007812,19791300
2023-02-27,170.68771690800259,171.9191056448018,167.88727125894107,168.3639373779297,19277000
2023-02-28,170.70755046716732,176.31836639072463,170.67775978472054,173.72647094726562,46051100
2023-03-01,173.37889257088403,176.61628815362087,171.84958197968862,172.21701049804688,30998400
2023-03-02,171.18421069860065,173.7959561747655,170.24078869368054,173.3192901611328,17352000
2023-03-03,177.67884419711405,185.32542687141702,175.82182108915276,183.96493530273438,45877700
2023-03-06,186.69590346476028,188.34439220652794,183.35921011586808,183.61740112304688,33209400
2023-03-07,187.68893091467473,189.0394973728768,182.73354045821804,183.23007202148438,36701500
2023-03-08,181.6014509997279,183.97487129085047,180.08206561247465,183.6868896484375,19432400
2023-03-09,185.05733517601084,187.61942492227118,179.04929972715175,180.42965698242188,26582800
2023-03-10,179.75436531559095,183.48829266497177,177.5597041177782,178.2647705078125,25665000
2023-03-13,176.7255332709814,182.50515320013594,173.6073154373622,179.64512634277344,24728000
2023-03-14,186.27878888385163,192.97204001980109,185.26586022047786,192.6741180419922,41642600
2023-03-15,191.61154367511813,196.40804080618722,189.51617969222386,196.3782501220703,42123600
2023-03-16,196.88469349861998,204.3326670795369,194.7297482942276,203.5084228515625,50447100
2023-03-17,199.16874180941005,200.49944278615354,194.07432302987556,194.25308227539062,50141100
2023-03-20,197.10315562016626,197.97705597837466,192.29673395590015,196.43780517578125,25186300
2023-03-21,201.79043897159778,202.1380171523649,196.57685717774208,200.75765991210938,31827000
2023-03-22,201.09526162702787,205.9314736873398,198.28489146099867,198.42391967773438,28477800
2023-03-23,201.432932150443,206.43797907213462,200.7477161305615,202.86294555664062,27389700
2023-03-24,203.7566731929015,206.14003364990157,202.13799069467774,204.58091735839844,27716400
2023-03-27,203.38925794851974,204.4319772692873,199.9631931685185,201.43292236328125,18527200
2023-03-28,198.7615958007483,199.63549627616237,196.52720357397172,199.2879180908203,19127300
2023-03-29,202.14791521864234,204.29293507714553,201.1349866488592,203.92550659179688,18851100
2023-03-30,201.9691860222498,206.6465049204473,201.4130730889809,206.3982391357422,22608300
2023-03-31,205.80240916140227,210.69820313423787,205.33566827660388,210.4698028564453,25440300
2023-04-03,207.39129684433962,212.00904941071065,206.75573705825332,211.5919647216797,17924600
2023-04-04,211.90973875725146,214.73997471291952,211.06562904333202,213.2305145263672,21026400
2023-04-05,212.66446195233036,213.69725608698042,208.48367468576205,210.0129852294922,19396600
2023-04-06,207.79846352965933,215.43512155529157,207.2026195802258,214.6009521484375,26104400
2023-04-10,213.22059908205247,214.164006059354,209.19869022835502,213.26031494140625,16106100
2023-04-11,213.98525990439575,214.52152253260653,211.9296269041005,212.3665771484375,16710100
2023-04-12,213.34968761381884,215.3358139520289,211.1053703067004,212.51551818847656,18972200
2023-04-13,214.23349515104934,219.61589525507537,214.1937792949306,218.8214569091797,23310400
2023-04-14,216.3686088464835,220.5692618228154,216.04089618124604,219.9535675048828,21591200
2023-04-17,218.26533831094628,219.4470858581435,215.62380190579213,217.341796875,15481900
2023-04-18,218.38450114536104,218.91082335488744,214.71017085421727,216.37850952148438,12281000
2023-04-19,211.98919349384875,215.82241788882212,211.45293090302494,214.20372009277344,15898100
2023-04-20,211.9991090817005,215.24642970344084,211.294042757246,211.5919647216797,16475400
2023-04-21,208.75180610707153,211.92960507547147,208.12617148957972,211.4132080078125,17717200
2023-04-24,212.19769877241578,212.43603935219775,209.24831554466178,211.31387329101562,15750900
2023-04-25,209.35758075618784,209.79451581413423,205.69317530472057,206.11026000976562,19198200
2023-04-26,211.0259200488981,212.6247523316215,207.43103628335922,207.94741821289062,41992700
2023-04-27,238.22589653598078,240.01341307215787,235.12754464190036,236.90512084960938,71196500
2023-04-28,237.35201341308866,238.762161240327,234.11463306207162,238.65293884277344,39554000
2023-05-01,236.96472226230986,242.30740681898098,234.81971739031144,241.4930877685547,29143900
2023-05-02,241.49306957739785,243.22100477059425,237.33214805138553,237.58041381835938,24350100
2023-05-03,237.80883395896282,240.07301673078624,231.13544837265977,235.38575744628906,34463900
2023-05-04,234.42245890467396,236.54761320512407,231.31416673911798,231.90008544921875,17889400
2023-05-05,230.628974772949,233.05203595567318,228.25555462179068,231.16522216796875,27000500
2023-05-08,229.81468249897824,233.98554488249752,228.67266588724453,231.65185546875,16400500
2023-05-09,229.85439015911044,234.24372721155098,229.47702133485248,231.75112915039062,16865600
2023-05-10,234.53171137808388,235.10768979657198,229.11952049360835,231.46315002441406,19119000
2023-05-11,231.43338960693066,236.5575995286998,230.68859218177616,234.1543731689453,20449000
2023-05-12,235.09779348208167,235.31626860394763,229.844480533044,232.1881103515625,16161400
2023-05-15,235.276534169513,238.59336165807903,233.69756730047578,237.2030792236328,20653200
2023-05-16,234.15436516028703,237.97766453982413,233.88624900652016,237.16336059570312,18163800
2023-05-17,236.79589317705327,242.1485026802214,236.4880460405073,240.80787658691406,21193100
2023-05-18,239.6261309972125,245.37595972538801,239.51689344921203,245.13763427734375,22943300
2023-05-19,245.7533271934296,246.96486539074206,241.72149342165952,243.93601989746094,21733600
2023-05-22,243.70764037467293,251.81103961784083,243.41964356477632,246.5974578857422,27738500
2023-05-23,245.09791840756068,249.8646246511215,244.93902466375565,245.02841186523438,17748100
