Date,Open,High,Low,Close,Volume
,CAT,CAT,CAT,CAT,CAT
2023-02-13,231.91549815843044,236.5633370225497,231.10593105808329,236.34426879882812,3068100
2023-02-14,235.25846295023308,235.5441933190703,230.15346504307865,232.7345428466797,2512900
2023-02-15,232.58217539204458,236.93476449240256,231.65832200603538,236.8680877685547,2398200
2023-02-16,234.7727412557676,236.70616266818706,232.8869439956092,234.7917938232422,1934900
2023-02-17,236.06805001365862,238.92532487970007,233.94414643243292,236.00137329101562,3759300
2023-02-21,232.86787778718846,236.20136479027707,228.34385971156826,229.25819396972656,3105900
2023-02-22,229.7153777011536,230.7058932619663,225.1723065871232,226.57237243652344,3145200
2023-02-23,229.22006735891125,229.3724588098001,224.3912813382659,226.6294708251953,3219000
2023-02-24,224.03892230179727,225.42946915665954,221.93407125012538,224.9342041015625,2105500
2023-02-27,227.72480320244912,229.77251095847237,227.36287708389864,228.56292724609375,1720900
2023-02-28,229.47726668780223,229.62965816563425,227.353363147104,228.1533966064453,2647700
2023-03-01,230.49635446913882,237.8205045820915,230.07729970318556,236.83950805664062,4117700
2023-03-02,234.78227771615838,240.47778958758002,234.42036610435858,240.18252563476562,2676500
2023-03-03,240.3824955369017,243.24928896316794,238.02048609378448,243.16357421875,2314700
2023-03-06,243.48742900221634,243.53505315557229,239.61106707094183,241.89688110351562,2317100
2023-03-07,241.9635552548361,242.63024979618476,234.2489075443489,234.42987060546875,3018400
2023-03-08,236.19186460471178,239.16342574815644,235.01085245477424,236.8871307373047,2068600
2023-03-09,237.106188690774,238.23005769025426,229.16296808578082,229.49632263183594,2518800
2023-03-10,225.06753087274373,226.80095120562936,215.05755017967914,216.20997619628906,5767500
2023-03-13,211.99072118125594,217.46716397380044,211.00019121603472,214.00985717773438,4885100
2023-03-14,218.09578880584496,218.6672350411298,211.62881542674972,214.93373107910156,3754900
2023-03-15,208.96200141648953,210.6573164474292,202.4569526312022,206.92381286621094,5471700
2023-03-16,205.40946047846913,209.35249867677578,203.17127085708984,208.30484008789062,3555000
2023-03-17,207.05717884404407,207.05717884404407,201.371200715439,204.7808837890625,7203000
2023-03-20,207.00956567904097,211.31451592665508,206.1809461022769,209.8287353515625,3464200
2023-03-21,213.40033533549376,215.2480420928747,212.97174700780837,214.21942138671875,3074600
2023-03-22,214.45754551477228,215.80998733394836,209.4001708540014,209.4858856201172,2930200
2023-03-23,210.01920915471402,214.58133255732298,207.2476637448039,209.0001220703125,2957400
2023-03-24,206.53335303578555,207.08574670935812,202.99985013131945,206.68572998046875,2976800
2023-03-27,204.70469516916884,208.5429812311718,203.74275116558687,207.62864685058594,3209500
2023-03-28,207.77148397928732,210.06683145250148,207.3524292352032,209.6858673095703,1802000
2023-03-29,212.14312183470236,212.60028170538658,210.96210975818036,212.3907470703125,1857300
2023-03-30,214.34324420875794,215.57186603594195,213.33367605731874,213.8574981689453,1921100
2023-03-31,215.60993915854,218.1624307448426,214.20033993672988,217.95289611816406,2746700
2023-04-03,219.0672836297279,222.72460691863515,217.97200061981457,218.93394470214844,2242500
2023-04-04,218.01007592751614,218.5720177205265,205.96190553262156,207.1048126220703,4282100
2023-04-05,205.91426490808223,207.51434633162455,201.4854948408427,203.3712921142578,4265300
