date,ticker,actual,predicted,prob_up
2023-07-11,META,1.0,1,0.84743893
2023-07-11,MSFT,0.0,1,0.7796413
2023-07-11,NVDA,1.0,1,0.888926
2023-07-11,PFE,0.0,0,0.27551463
2023-07-11,TSLA,0.0,1,0.735398
2023-07-11,UNH,1.0,1,0.9086546
2023-07-11,WMT,1.0,1,0.90754026
2023-07-11,XOM,1.0,1,0.7290301
2023-07-12,AAPL,0.0,0,0.48432663
2023-07-12,AMZN,0.0,1,0.6296166
2023-07-12,BA,0.0,1,0.65015906
2023-07-12,BAC,0.0,0,0.45005357
2023-07-12,CAT,1.0,1,0.5734986
2023-07-12,CVX,1.0,1,0.72431993
2023-07-12,GOOGL,1.0,1,0.841591
2023-07-12,GS,0.0,1,0.7588038
2023-07-12,JNJ,1.0,1,0.83867437
2023-07-12,JPM,0.0,0,0.49220452
2023-07-12,KO,0.0,0,0.36571345
2023-07-12,META,0.0,1,0.8388814
2023-07-12,MSFT,0.0,1,0.6176642
2023-07-12,NVDA,1.0,1,0.83197117
2023-07-12,PFE,0.0,0,0.21584187
2023-07-12,TSLA,0.0,1,0.6007191
2023-07-12,UNH,1.0,1,0.8998548
2023-07-12,WMT,1.0,1,0.8918038
2023-07-12,XOM,1.0,1,0.5053951
2023-07-13,AAPL,0.0,1,0.52832997
2023-07-13,AMZN,0.0,1,0.6387713
2023-07-13,BA,0.0,1,0.5025872
2023-07-13,BAC,0.0,0,0.3401579
2023-07-13,CAT,1.0,1,0.794206
2023-07-13,CVX,1.0,1,0.67276365
2023-07-13,GOOGL,1.0,1,0.6767324
2023-07-13,GS,0.0,1,0.74458295
2023-07-13,JNJ,0.0,1,0.8559663
2023-07-13,JPM,0.0,1,0.56282413
2023-07-13,KO,0.0,0,0.31952524
2023-07-13,META,1.0,1,0.8816519
2023-07-13,MSFT,0.0,1,0.54159904
2023-07-13,NVDA,0.0,1,0.8497883
2023-07-13,PFE,0.0,0,0.17803003
2023-07-13,TSLA,0.0,1,0.5801681
2023-07-13,UNH,1.0,1,0.90358263
2023-07-13,WMT,1.0,1,0.87415236
2023-07-13,XOM,1.0,0,0.44908944
2023-07-14,AAPL,0.0,0,0.4247202
2023-07-14,AMZN,0.0,0,0.36809227
2023-07-14,BA,0.0,0,0.35347715
2023-07-14,BAC,0.0,0,0.26278645
2023-07-14,CAT,1.0,1,0.6194354
2023-07-14,CVX,1.0,1,0.7843859
2023-07-14,GOOGL,1.0,1,0.7368273
2023-07-14,GS,0.0,1,0.5309091
2023-07-14,JNJ,0.0,1,0.79789776
2023-07-14,JPM,0.0,0,0.4287135
2023-07-14,KO,0.0,0,0.26397654
2023-07-14,META,1.0,1,0.81974936
2023-07-14,MSFT,0.0,0,0.4218795
2023-07-14,NVDA,0.0,1,0.85028315
2023-07-14,PFE,0.0,0,0.15939179
2023-07-14,TSLA,0.0,1,0.63579386
2023-07-14,UNH,1.0,1,0.9041973
2023-07-14,WMT,1.0,1,0.879213
2023-07-14,XOM,1.0,1,0.70927507
2023-07-17,AAPL,0.0,0,0.40214634
2023-07-17,AMZN,0.0,1,0.6415637
2023-07-17,BA,0.0,1,0.6530093
2023-07-17,BAC,0.0,0,0.39618692
2023-07-17,CAT,1.0,1,0.673177
2023-07-17,CVX,1.0,1,0.8812603
2023-07-17,GOOGL,1.0,1,0.69798934
2023-07-17,GS,0.0,1,0.70047134
2023-07-17,JNJ,1.0,1,0.78913605
2023-07-17,JPM,0.0,0,0.47682294
2023-07-17,KO,0.0,0,0.29249236
2023-07-17,META,1.0,1,0.82572216
2023-07-17,MSFT,0.0,0,0.46664456
2023-07-17,NVDA,0.0,1,0.81890976
2023-07-17,PFE,0.0,0,0.12884706
2023-07-17,TSLA,0.0,1,0.5723614
2023-07-17,UNH,1.0,1,0.80496
2023-07-17,WMT,1.0,1,0.8801461
2023-07-17,XOM,1.0,1,0.8200672
2023-07-18,AAPL,0.0,0,0.370592
2023-07-18,AMZN,0.0,1,0.5270926
2023-07-18,BA,0.0,0,0.45815465
2023-07-18,BAC,0.0,0,0.21915
2023-07-18,CAT,1.0,1,0.80680454
2023-07-18,CVX,1.0,1,0.86226845
2023-07-18,GOOGL,1.0,1,0.7107075
2023-07-18,GS,0.0,0,0.45832035
2023-07-18,JNJ,0.0,1,0.77007097
2023-07-18,JPM,0.0,1,0.60935724
2023-07-18,KO,0.0,0,0.2536886
2023-07-18,META,1.0,1,0.83656967
2023-07-18,MSFT,0.0,0,0.29331288
2023-07-18,NVDA,0.0,1,0.8323674
2023-07-18,PFE,0.0,0,0.15221918
2023-07-18,TSLA,0.0,1,0.6041945
2023-07-18,UNH,1.0,1,0.696712
2023-07-18,WMT,1.0,1,0.878825
2023-07-18,XOM,1.0,1,0.70640945
2023-07-19,AAPL,0.0,0,0.34895468
2023-07-19,AMZN,0.0,1,0.60162544
2023-07-19,BA,0.0,1,0.6194308
2023-07-19,BAC,0.0,0,0.3275394
2023-07-19,CAT,1.0,1,0.8128497
2023-07-19,CVX,1.0,1,0.8868413
2023-07-19,GOOGL,1.0,1,0.5440144
2023-07-19,GS,0.0,0,0.44525188
2023-07-19,JNJ,0.0,1,0.7514532
2023-07-19,JPM,0.0,1,0.5172791
2023-07-19,KO,0.0,0,0.24866994
2023-07-19,META,1.0,1,0.839899
2023-07-19,MSFT,0.0,1,0.51867855
2023-07-19,NVDA,0.0,1,0.8473283
2023-07-19,PFE,0.0,0,0.17961934
2023-07-19,TSLA,0.0,1,0.5959747
2023-07-19,UNH,1.0,1,0.58263355
2023-07-19,WMT,1.0,1,0.8851315
2023-07-19,XOM,1.0,1,0.7883437
2023-07-20,AAPL,0.0,1,0.5266654
2023-07-20,AMZN,0.0,1,0.5189982
2023-07-20,BA,0.0,1,0.6674898
2023-07-20,BAC,0.0,0,0.32426733
2023-07-20,CAT,1.0,1,0.7193594
2023-07-20,CVX,1.0,1,0.85061014
2023-07-20,GOOGL,1.0,1,0.7997941
2023-07-20,GS,0.0,0,0.4930562
2023-07-20,JNJ,0.0,1,0.8449864
2023-07-20,JPM,0.0,1,0.61249226
2023-07-20,KO,0.0,0,0.25682843
2023-07-20,META,1.0,1,0.82919633
2023-07-20,MSFT,0.0,1,0.5623083
2023-07-20,NVDA,0.0,1,0.8436362
2023-07-20,PFE,0.0,0,0.13405769
2023-07-20,TSLA,0.0,1,0.5959645
2023-07-20,UNH,1.0,1,0.614649
2023-07-20,WMT,1.0,1,0.89656085
2023-07-20,XOM,1.0,1,0.7738399
2023-07-21,AAPL,0.0,1,0.52041686
2023-07-21,AMZN,1.0,1,0.72579765
2023-07-21,BA,0.0,1,0.70322824
2023-07-21,BAC,0.0,0,0.47483703
2023-07-21,CAT,1.0,1,0.764538
2023-07-21,CVX,1.0,1,0.8096454
2023-07-21,GOOGL,1.0,1,0.80745524
2023-07-21,GS,0.0,0,0.39527828
2023-07-21,JNJ,0.0,1,0.64784133
2023-07-21,JPM,0.0,0,0.47159547
2023-07-21,KO,0.0,0,0.233181
2023-07-21,META,1.0,1,0.8577556
2023-07-21,MSFT,0.0,1,0.6285068
2023-07-21,NVDA,1.0,1,0.83625287
2023-07-21,PFE,0.0,0,0.12272467
2023-07-21,TSLA,0.0,1,0.7691927
2023-07-21,UNH,1.0,1,0.59851336
2023-07-21,WMT,1.0,1,0.8802825
2023-07-21,XOM,1.0,1,0.67765224
2023-07-24,AAPL,0.0,0,0.49761757
2023-07-24,AMZN,1.0,1,0.5159534
2023-07-24,BA,0.0,1,0.6196692
2023-07-24,BAC,0.0,0,0.37067866
2023-07-24,CAT,1.0,1,0.7630033
2023-07-24,CVX,1.0,1,0.743465
2023-07-24,GOOGL,1.0,1,0.6917203
2023-07-24,GS,0.0,0,0.29441467
2023-07-24,JNJ,0.0,0,0.48153675
2023-07-24,JPM,0.0,0,0.4326045
2023-07-24,KO,0.0,0,0.18623017
2023-07-24,META,1.0,1,0.8196852
2023-07-24,MSFT,0.0,1,0.5388303
2023-07-24,NVDA,0.0,1,0.79279226
2023-07-24,PFE,0.0,0,0.11404425
2023-07-24,TSLA,0.0,1,0.73765427
2023-07-24,UNH,1.0,0,0.44835696
2023-07-24,WMT,1.0,1,0.8595956
2023-07-24,XOM,1.0,1,0.6180115
2023-07-25,AAPL,0.0,0,0.40501502
2023-07-25,AMZN,0.0,1,0.6184981
2023-07-25,BA,0.0,1,0.5695382
2023-07-25,BAC,0.0,0,0.3964651
2023-07-25,CAT,0.0,1,0.7414279
2023-07-25,CVX,1.0,1,0.69019854
2023-07-25,GOOGL,1.0,1,0.6454691
2023-07-25,GS,0.0,1,0.5236234
2023-07-25,JNJ,0.0,0,0.42070132
2023-07-25,JPM,0.0,1,0.5364015
2023-07-25,KO,0.0,0,0.21394008
2023-07-25,META,1.0,1,0.7060934
2023-07-25,MSFT,0.0,0,0.41748244
2023-07-25,NVDA,0.0,1,0.8057272
2023-07-25,PFE,0.0,0,0.104758814
2023-07-25,TSLA,0.0,1,0.5941683
2023-07-25,UNH,1.0,1,0.5157632
2023-07-25,WMT,1.0,1,0.87168604
2023-07-25,XOM,1.0,1,0.58953476
2023-07-26,AAPL,0.0,0,0.35420418
2023-07-26,AMZN,1.0,0,0.45611748
2023-07-26,BA,0.0,1,0.57181466
2023-07-26,BAC,0.0,0,0.4183761
2023-07-26,CAT,0.0,1,0.5979211
2023-07-26,CVX,1.0,1,0.7117489
2023-07-26,GOOGL,1.0,1,0.570622
2023-07-26,GS,0.0,1,0.56736505
2023-07-26,JNJ,0.0,0,0.37018904
2023-07-26,JPM,0.0,1,0.52822703
2023-07-26,KO,0.0,0,0.16524544
2023-07-26,META,1.0,1,0.6198859
2023-07-26,MSFT,0.0,0,0.45474803
2023-07-26,NVDA,0.0,1,0.7383808
2023-07-26,PFE,0.0,0,0.10399452
2023-07-26,TSLA,0.0,1,0.53943443
2023-07-26,UNH,1.0,0,0.45886347
2023-07-26,WMT,1.0,1,0.88441694
2023-07-26,XOM,1.0,1,0.6060971
2023-07-27,AAPL,0.0,0,0.4078269
2023-07-27,AMZN,0.0,1,0.61078954
2023-07-27,BA,0.0,0,0.46909237
2023-07-27,BAC,0.0,0,0.32682037
2023-07-27,CAT,0.0,1,0.7253406
2023-07-27,CVX,1.0,1,0.67822933
2023-07-27,GOOGL,1.0,1,0.5771444
2023-07-27,GS,0.0,0,0.460792
2023-07-27,JNJ,0.0,0,0.29872012
2023-07-27,JPM,0.0,0,0.46952128
2023-07-27,KO,0.0,0,0.27571797
2023-07-27,META,0.0,1,0.5818952
2023-07-27,MSFT,0.0,1,0.5528206
2023-07-27,NVDA,0.0,1,0.6963487
2023-07-27,PFE,0.0,0,0.10369242
2023-07-27,TSLA,0.0,1,0.520072
2023-07-27,UNH,1.0,0,0.48383945
2023-07-27,WMT,1.0,1,0.897145
2023-07-27,XOM,1.0,1,0.5831553
2023-07-28,AAPL,0.0,1,0.5483085
2023-07-28,AMZN,0.0,1,0.65907586
2023-07-28,BA,0.0,1,0.59177816
2023-07-28,BAC,0.0,0,0.36596274
2023-07-28,CAT,0.0,1,0.6243453
2023-07-28,CVX,1.0,1,0.766382
2023-07-28,GOOGL,1.0,1,0.6840687
2023-07-28,GS,0.0,1,0.5036992
2023-07-28,JNJ,0.0,0,0.30564976
2023-07-28,JPM,0.0,1,0.5742443
2023-07-28,KO,0.0,0,0.23394915
2023-07-28,META,0.0,1,0.63789475
2023-07-28,MSFT,0.0,1,0.6063614
2023-07-28,NVDA,0.0,1,0.7303122
2023-07-28,PFE,0.0,0,0.18740867
2023-07-28,TSLA,0.0,1,0.5229262
2023-07-28,UNH,1.0,1,0.54526836
2023-07-28,WMT,1.0,1,0.8882846
2023-07-28,XOM,1.0,1,0.56716263
2023-07-31,AAPL,0.0,0,0.3390439
2023-07-31,AMZN,0.0,1,0.542811
2023-07-31,BA,0.0,1,0.6646397
2023-07-31,BAC,0.0,0,0.33050308
2023-07-31,CAT,0.0,0,0.3732798
2023-07-31,CVX,0.0,1,0.83516085
2023-07-31,GOOGL,1.0,1,0.57029456
2023-07-31,GS,0.0,0,0.39988515
2023-07-31,JNJ,0.0,0,0.39382994
2023-07-31,JPM,0.0,0,0.40146217
2023-07-31,KO,0.0,0,0.16070083
2023-07-31,META,0.0,1,0.52713513
2023-07-31,MSFT,0.0,0,0.47742563
2023-07-31,NVDA,0.0,1,0.58979416
2023-07-31,PFE,0.0,0,0.15364611
2023-07-31,TSLA,0.0,0,0.44587886
2023-07-31,UNH,1.0,0,0.48772597
2023-07-31,WMT,1.0,1,0.8755961
2023-07-31,XOM,1.0,1,0.6278411
2023-08-01,AAPL,0.0,0,0.32297733
2023-08-01,AMZN,0.0,0,0.3850162
2023-08-01,BA,0.0,1,0.6459711
2023-08-01,BAC,0.0,0,0.27276692
2023-08-01,CAT,0.0,0,0.33699065
2023-08-01,CVX,0.0,1,0.6427746
2023-08-01,GOOGL,0.0,1,0.5714538
2023-08-01,GS,0.0,0,0.3600918
2023-08-01,JNJ,0.0,0,0.47686562
2023-08-01,JPM,0.0,0,0.36386704
2023-08-01,KO,0.0,0,0.15561529
2023-08-01,META,0.0,1,0.75119305
2023-08-01,MSFT,1.0,0,0.43121845
2023-08-01,NVDA,0.0,1,0.5037456
2023-08-01,PFE,0.0,0,0.13070643
2023-08-01,TSLA,0.0,0,0.3623141
2023-08-01,UNH,1.0,0,0.47574058
2023-08-01,WMT,1.0,1,0.87569314
2023-08-01,XOM,1.0,1,0.5777524
2023-08-02,AAPL,0.0,0,0.3616889
2023-08-02,AMZN,0.0,1,0.55522674
2023-08-02,BA,0.0,1,0.7219241
2023-08-02,BAC,0.0,0,0.33737403
2023-08-02,CAT,0.0,1,0.62235856
2023-08-02,CVX,0.0,1,0.70229965
2023-08-02,GOOGL,0.0,1,0.6444956
2023-08-02,GS,0.0,0,0.4220977
2023-08-02,JNJ,0.0,0,0.46243587
2023-08-02,JPM,0.0,0,0.3848308
2023-08-02,KO,0.0,0,0.26022446
2023-08-02,META,0.0,1,0.65986043
2023-08-02,MSFT,1.0,1,0.52461
2023-08-02,NVDA,0.0,1,0.6283194
2023-08-02,PFE,0.0,0,0.30282974
2023-08-02,TSLA,0.0,0,0.47152314
2023-08-02,UNH,1.0,1,0.5586531
2023-08-02,WMT,1.0,1,0.89072365
2023-08-02,XOM,1.0,1,0.5826843
2023-08-03,AAPL,0.0,1,0.8693609
2023-08-03,AMZN,0.0,1,0.9234505
2023-08-03,BA,0.0,1,0.91786474
2023-08-03,BAC,0.0,1,0.52196765
2023-08-03,CAT,0.0,1,0.88272446
2023-08-03,CVX,0.0,1,0.7190635
2023-08-03,GOOGL,0.0,1,0.9310284
2023-08-03,GS,0.0,1,0.5885344
2023-08-03,JNJ,0.0,1,0.5860313
2023-08-03,JPM,0.0,1,0.59923506
2023-08-03,KO,0.0,1,0.5589898
2023-08-03,META,0.0,1,0.9149377
2023-08-03,MSFT,1.0,1,0.9297334
2023-08-03,NVDA,0.0,1,0.9173635
2023-08-03,PFE,0.0,0,0.36179116
